SeniorCitizen,MonthlyCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,PaymentMethod_Electronic check,PaymentMethod_Mailed check,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),Contract_Month-to-month,Contract_One year,Contract_Two year,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,PaperlessBilling_Yes,TotalCharges,Churn
0,20.6,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,541.5,0
0,19.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,116.85,0
0,115.8,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,0,1,1,1,1,1,1,1,1,0,7942.15,0
0,88.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,1,0,1,1,1,1,1,0,5321.25,0
1,94.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,1,1,0,0,1,0,1,4156.8,0
0,20.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,223.6,0
1,34.65,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,768.45,0
1,52.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,1,0,1,1,1,3765.05,0
0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,2157.5,0
0,19.85,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,108.05,1
0,35.45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,1391.65,0
0,19.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,1379.8,0
1,95.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,1,1,1,1273.3,0
0,19.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,810.45,0
0,81.85,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1,0,0,0,0,0,0,1810.85,0
0,109.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,0,1,1,1,1,1,1,0,7782.85,0
0,70.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,70.3,1
0,25.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,1,1,0,0,0,0,0,0,0,1797.1,0
0,69.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,377.85,0
0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,1,445.3,0
1,85.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,1,0,851.75,1
0,109.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,1,0,1,1,1,1,1,1,1,7624.2,0
0,50.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,1,0,0,0,0,0,1,355.1,0
0,94.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,1,1,0,0,0,1,0,1,1,0,575.45,1
0,101.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,1,0,1,1,1,1,906.85,0
0,89.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,0,0,0,1,1,1057.55,0
0,19.4,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,19.4,0
1,29.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1388.75,0
0,78.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,0,0,1641.3,0
1,85.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,0,0,1,1,1375.15,1
0,79.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,152.7,1
0,19.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,185.2,0
1,79.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,1,1,195.05,1
0,96.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,1,1,0,1,0,1,1,0,0,1826.7,0
0,20.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,0,1,0,0,0,0,0,0,0,0,417.5,0
0,19.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,344.5,0
1,90.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,0,0,0,1,0,1,1660.0,1
0,104.6,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,1,1,0,1,1,1,1,2180.55,0
0,80.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,2835.9,0
0,45.15,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,45.15,0
0,73.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,2730.85,0
1,99.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,0,1,1,1,1,1,5437.1,0
0,20.2,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,20.2,1
0,106.05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,0,1,1,1,0,1,0,1,1,1,6981.35,1
0,105.35,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,1,0,0,1,1,1,1,5794.45,0
0,45.65,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,1,747.2,0
0,79.95,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,1,0,1,0,0,0,0,1,1267.95,0
0,54.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,1,0,1,0,0,0,1,3674.95,0
1,25.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,0,0,0,0,0,0,0,1275.6,0
0,84.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,0,1,1,1,1,0,5893.9,0
0,75.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,724.65,0
0,48.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,1,1536.75,0
0,99.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,1,0,0,1,1,1,3615.6,1
0,35.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,1,0,0,1,607.3,0
1,76.25,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1,0,1,1,1,0,0,4154.55,0
0,55.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,1,0,1,0,1,1,0,2184.35,1
0,82.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,1852.85,1
0,40.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,1,77.15,1
1,24.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,847.8,0
0,54.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,0,0,0,0,1,1,0,1,1,0,2390.45,0
0,66.3,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,1,0,1923.5,0
0,20.9,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,1,1493.2,0
0,75.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,338.1,1
0,85.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,1,1,0,0,0,1,0,1,0,1,3030.6,1
0,75.35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,0,1,0,0,0,0,75.35,0
1,104.45,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,0,1,1,0,1,1,1,2184.85,0
0,49.45,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0,0,0,0,1,0,1,1,1,1031.4,0
0,19.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,921.3,0
0,92.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,0,0,0,1,0,1,1,1,3875.4,0
0,93.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0,0,1,0,1,1,1,3124.5,1
0,19.85,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,144.15,0
0,100.25,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,1,1,0,1,1,0,1,1,6689.0,0
0,95.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,1,0,1,0,1,0,1451.1,0
0,93.15,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,0,1,1,0,0,1,1,6368.2,0
0,69.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,0,1,1,0,1,1,0,1,3729.6,0
0,19.8,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,350.1,0
0,71.35,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,1,1,0,1,0,1,1,2847.2,0
0,20.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,452.35,0
0,40.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,1494.5,0
0,20.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,930.45,1
0,20.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,41.85,0
0,19.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,1272.05,0
0,54.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,1,0,1,475.1,0
1,94.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1,0,1,1,1,1,0,0,0,1,1,673.1,1
0,30.5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,1,208.7,1
0,20.45,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,150.75,0
0,66.15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,0,0,1,1,0,1,3199.0,0
0,89.85,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,1,0,1,0,0,1,5844.65,0
0,45.05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,2462.6,0
0,86.85,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,0,6263.8,0
0,96.75,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,1,1,1,1,0,0,1,3403.4,0
1,77.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,237.75,1
0,20.1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,221.35,1
0,75.3,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,75.3,1
0,106.65,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,1,1,1,1,0,1,1672.1,0
0,110.15,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,0,1,1,1,1,1,7881.2,0
0,82.85,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1,1,0,1,0,0,0,0,1,1,2320.8,0
0,20.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,0,1,0,0,0,0,0,0,0,0,370.5,0
1,99.2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,0,0,1,0,1,1,1,1,4062.2,1
0,59.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,1,1,3043.7,0
0,58.6,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0,1,2723.4,0
0,49.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1081.25,0
0,65.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,0,1,1,1,1,0,0,0,4097.05,0
0,73.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,632.2,0
1,85.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,1,0,0,0,0,1,0,4042.3,1
0,20.05,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,164.85,1
0,113.65,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,1,1,1,1,1,1,0,8166.8,0
1,83.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,1,0,0,0,0,1,4113.7,0
0,65.65,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,0,1,0,1,1,1,1,0,0,0,3047.15,0
0,70.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,70.4,1
0,61.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,1,1,1,1,1,4193.4,0
0,85.9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,1,1,0,0,1,3729.75,0
0,75.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,399.45,0
0,49.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,0,0,0,1,331.3,1
0,70.9,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,1,1,0,0,1,0,1964.6,0
0,49.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,0,0,1,0,0,0,0,0,1336.15,0
1,75.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,1,1147.45,1
0,20.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0,1,1,1,0,0,0,0,0,0,0,0,486.05,0
0,94.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,1078.9,1
0,103.05,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,1,1,1,1,1,0,1,5925.75,0
0,118.35,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,1,1,1,1,1,1,1,7804.15,1
1,99.7,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,1,0,1,1,0,4747.2,0
0,81.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,1028.9,0
0,30.45,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,226.45,1
0,96.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,1,1,4364.1,1
0,66.2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,0,0,0,1,0,1,4692.55,0
1,104.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,0,1,1,0,1,1,1,2433.9,1
1,80.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,1,0,0,0,0,1,1217.25,1
0,19.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,19.75,0
1,72.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,154.3,0
1,116.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,1,1,1,1,1,1,1,6382.55,0
1,106.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,1,0,1,1,1,1,7623.2,0
0,24.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1,1,1,0,0,0,0,0,0,0,1261.45,0
0,89.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,1,1,1,89.25,0
0,19.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,86.05,0
0,104.55,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,1,1,1,1,1,1,0,1,6779.05,0
0,87.2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,1,1,0,1,1,1,1,1,1,1,4345.0,0
1,30.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,82.85,0
0,25.7,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,0,0,0,0,0,0,1,1714.55,0
0,86.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,1,0,0,0,0,0,1,0,893.2,0
0,30.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,810.85,0
0,99.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,0,1,1,1,1,1,0,1,0,1,6347.55,0
0,19.2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,1123.65,0
0,20.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,43.15,0
0,20.35,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,35.1,0
0,25.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,1,0,0,0,0,0,0,1,1388.0,0
1,94.55,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,0,0,1,0,0,1,1,1,3851.45,0
0,104.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1,1,1,1,1,0,1,0,1,1,1,1743.5,1
0,94.4,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,1,0,0,0,0,1,1,1,1,2638.1,0
0,56.1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0,1,0,1,1,0,0,0,0,0,946.95,0
0,68.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,1,1,0,1,1,0,1,0,1,0,1114.85,0
0,24.75,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,1,1,0,0,0,0,0,0,0,1777.6,0
0,76.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,1,0,0,0,0,0,0,1,684.85,0
0,74.35,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,74.35,0
0,54.15,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,1,0,1,0,0,0,1312.45,0
0,19.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,0,0,0,0,159.2,0
0,34.95,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,0,0,1,1,0,0,0,0,1,610.2,0
0,53.65,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,0,0,1,1,1,0,0,0,0,0,1,404.35,0
1,69.65,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,1,69.65,1
0,104.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,1,1,1,0,1,0,1,1,0,6363.45,0
0,70.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,0,1,1,0,1,1,0,1,4124.65,0
0,80.8,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,713.1,1
0,64.85,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1,1,0,1,0,1,0,0,1,0,950.75,0
0,19.65,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,19.65,0
0,45.9,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,505.95,0
0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1149.65,0
0,44.8,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0,0,169.65,0
0,80.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,1,526.7,1
0,20.35,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,393.15,0
0,45.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,1,0,1147.0,0
1,84.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1,0,1,1,0,0,0,0,0,1,1,3021.6,1
0,108.95,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0,1,1,0,1,1,1,1,1,1,5718.2,0
0,69.35,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,0,1,0,0,0,0,1,1,1,1,191.35,1
0,64.35,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,1,1,1,1,1,0,4539.6,0
0,90.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,6397.6,0
0,24.95,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,0,0,1,1,0,0,0,0,0,0,0,280.4,0
1,79.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,1,1,1,1,0,1,0,0,0,0,1,2718.3,1
0,84.7,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,0,1,1,1,1,0,0,0,0,1,5711.05,0
0,70.8,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,1,1,0,1,0,1,1,1,0,1,3478.15,0
